735711.74306666664779,2.2834909826844614209e-06
735717.65973333339207,2.2640556357110572201e-06
735723.57640000001993,2.2484405558043401411e-06
735729.49306666664779,2.2633539113541161002e-06
735735.40973333339207,2.2832477295170084049e-06
735741.32640000001993,2.3060299180213235554e-06
735747.24306666664779,2.2752517053065917141e-06
735753.15973333339207,2.3285540476630115379e-06
735759.07640000001993,2.3036326453268352873e-06
735764.99306666664779,2.2875919320230531455e-06
735770.90973333339207,2.3038889791777316736e-06
735776.82640000001993,2.3036117559606635083e-06
735782.74306666664779,2.2604633638806122745e-06
735788.65973333339207,2.2440928427472231496e-06
735794.57640000001993,2.2389298040771396895e-06
735800.49306666664779,2.2439356405667170561e-06
735806.40973333339207,2.2375879995251055371e-06
735812.32640000001993,2.2292515618911044204e-06
735818.24306666664779,2.2133626528192124676e-06
735824.15973333339207,2.1865694812507413346e-06
735830.07640000001993,2.1823286714635982621e-06
735835.99306666664779,2.2215985296547332795e-06
735841.90973333339207,2.1983198922600725056e-06
735847.82640000001993,2.2453883865836655616e-06
735853.74306666664779,2.2496689509318404832e-06
735859.65973333339207,2.2269459669763777344e-06
735865.57640000001993,2.2661795757113888008e-06
735871.49306666664779,2.2449618557820544151e-06
735877.40973333339207,2.239471322700757828e-06
735883.32640000001993,2.2627297106423346703e-06
735889.24306666664779,2.2328421934523766751e-06
735895.15973333339207,2.2477104885141049779e-06
735901.07640000001993,2.2571978436629270271e-06
735906.99306666664779,2.2290898850766124531e-06
735912.90973333339207,2.2531330854816505951e-06
735918.82640000001993,2.2041200800977253595e-06
735924.74306666664779,2.2031903342128642677e-06
735930.65973333339207,2.2599901189857336468e-06
735936.57640000001993,2.2909459479807987976e-06
735942.49306666664779,2.4982867871313298156e-06
735948.40973333339207,3.0785534090135003552e-06
735954.32640000001993,3.0571956980863799875e-06
735960.24306666664779,2.9664199261801949892e-06
735966.15973333339207,2.9267554765602245582e-06
735972.07640000001993,2.6803145515410443486e-06
735977.99306666664779,2.2572264258774759452e-06
735983.90973333339207,2.2798951504262502291e-06
735989.82640000001993,2.3383131817060654661e-06
735995.74306666664779,2.3119150381765190905e-06
736001.65973333339207,2.2839751185967036029e-06
736007.57640000001993,2.331074430505001259e-06
736013.49306666664779,2.2858190920570506385e-06
736019.40973333339207,2.2410388558813723355e-06
736025.32640000001993,2.2343575096937005759e-06
736031.24306666664779,2.247271374118733042e-06
736037.15973333339207,2.1790108059534418155e-06
736043.07640000001993,2.1900232905385348548e-06
736048.99306666664779,2.2313121390729505178e-06
736054.90973333339207,2.1593996135052579051e-06
736060.82640000001993,2.150171329270938569e-06
736066.74306666664779,2.1515693067260987836e-06
736072.65973333339207,2.1888924970949601358e-06
736078.57640000001993,2.174957219489619625e-06
736084.49306666664779,2.2478180979305188432e-06
736090.40973333339207,2.2440216332843303726e-06
736096.32640000001993,2.2696256951455121897e-06
736102.24306666664779,2.2441399877808522868e-06
736108.15973333339207,2.2186423478114078105e-06
736114.07640000001993,2.2490846584466055618e-06
736119.99306666664779,2.2451453728434001858e-06
736125.90973333339207,2.2856464077866256e-06
736131.82640000001993,2.2684801047777335835e-06
736137.74306666664779,2.2679690589974078939e-06
736143.65973333339207,2.2422374676768644146e-06
736149.57640000001993,2.2566119123684166983e-06
736155.49306666664779,2.2705914568865053636e-06
736161.40973333339207,2.2791140295609660802e-06
736167.32640000001993,2.4032947998661600233e-06
736173.24306666664779,2.4569205322658282451e-06
736179.15973333339207,2.4119340280158741642e-06
736185.07640000001993,2.3747953990869890618e-06
736190.99306666664779,2.3946338286603394862e-06
736196.90973333339207,2.2572757845546115576e-06
736202.82640000001993,2.2286866786137059697e-06
736208.74306666664779,2.2505205197098033277e-06
736214.65973333339207,2.2645888526651704164e-06
736220.57640000001993,2.282668250790488412e-06
736226.49306666664779,2.2752432360392485121e-06
